"station","lat","lon","year","species","biomindex","abunindex"
"24",43.92109168,13.02267499,"2014","MELIKER",3.418313503,273.4650879
"25",43.96933333,13.07720833,"2014","MELIKER",14.38426399,957.1278076
"27",43.79729999,13.186475,"2014","MELIKER",4.594213486,328.1581116
"28",43.78428335,13.39130834,"2014","MELIKER",60.46312714,3199.541504
"31",43.59299164,13.60969168,"2014","MELIKER",0.320994079,35.666008
"33",43.36863333,13.72683331,"2014","MELIKER",0.875088274,54.69301605
"34",43.38455833,13.87963336,"2014","MELIKER",29.23341751,1668.136963
"37",43.13315,13.90441669,"2014","MELIKER",1.859562635,82.03952789
"43",45.383075,12.390575,"2014","MELIKER",0.382851124,54.69301605
"44",45.46683334,12.70955,"2014","MELIKER",5.469301701,355.5046082
"46",44.91301667,12.62984168,"2014","MELIKER",6.090533257,444.9704895
"47",44.59724998,12.54530001,"2014","MELIKER",23.79379845,1076.874512
"48",44.080525,12.60254167,"2014","MELIKER",14.30035019,1349.695923
"50",43.05589167,14.0241,"2014","MELIKER",25.33943939,1276.086914
"55",45.38874167,12.47438332,"2014","MELIKER",5.523994923,246.118576
"56",45.32899167,12.9043417,"2014","MELIKER",2.190202236,105.5519257
"57",45.07343333,12.73245834,"2014","MELIKER",7.082745552,246.118576
"63",44.21795834,12.58795834,"2014","MELIKER",4.537421703,358.8921204
"64",44.13996667,12.52869166,"2014","MELIKER",0.933597505,84.87250519
"65",44.09199167,12.75847502,"2014","MELIKER",2.631785631,208.8718872
"66",43.592425,13.68084167,"2014","MELIKER",14.27487755,929.78125
"68",42.91183332,13.978475,"2014","MELIKER",0.492237121,54.69301605
"70",42.59184167,14.23088334,"2014","MELIKER",8.422724724,382.8511047
"71",42.2657,14.57095,"2014","MELIKER",10.52840519,546.9301758
"73",42.09075,14.88698333,"2014","MELIKER",45.17642975,2050.988037
"74",41.98154167,15.08398333,"2014","MELIKER",17.5017643,765.7022095
"76",41.99339167,15.680325,"2014","MELIKER",15.36873722,492.2371521
"9",45.01925835,12.92956667,"2014","MELIKER",4.128257751,105.8527603
"10",45.09823333,13.24466666,"2014","MELIKER",3.637085676,54.69301605
"13",44.6132,12.74437501,"2014","MELIKER",12.19267178,483.4099121
"14",44.72698332,13.08820833,"2014","MELIKER",2.324453115,54.69301605
"34",43.37969166,13.88360001,"2018","MELIKER",52.25917816,2953.422852
"37",43.11209166,13.92328332,"2018","MELIKER",9.270465851,656.3162231
"43",45.38209999,12.37969999,"2018","MELIKER",0.107424431,26.8561058
"44",45.468375,12.71128333,"2018","MELIKER",3.226887941,328.1581116
"46",44.89756667,12.62495832,"2018","MELIKER",6.918666363,464.890625
"47",44.57179998,12.54668334,"2018","MELIKER",42.66054916,2871.383301
"48",44.06316666,12.61101665,"2018","MELIKER",17.69817352,2067.920166
"49",43.57928333,13.76714166,"2018","MELIKER",47.7196579,2625.264893
"50",43.05214167,14.01258333,"2018","MELIKER",63.79940033,3390.967041
"51",45.3364,13.08474167,"2018","MELIKER",15.53389263,582.1901855
"55",45.38260001,12.44953334,"2018","MELIKER",3.336273909,218.7720642
"56",45.33325833,12.88333333,"2018","MELIKER",5.530807018,264.631897
"57",45.08025833,12.72601668,"2018","MELIKER",11.31508255,315.1035461
"63",44.20375001,12.60408335,"2018","MELIKER",4.977064133,683.6627197
"64",44.138975,12.52400834,"2018","MELIKER",1.859562635,355.5046082
"65",44.08953333,12.75685002,"2018","MELIKER",4.184015751,273.4650879
"66",43.58899167,13.68196669,"2018","MELIKER",4.430134296,355.5046082
"68",42.89900001,13.97771667,"2018","MELIKER",7.356210709,382.8511047
"70",42.57365834,14.23939167,"2018","MELIKER",17.96665573,984.4743042
"71",42.26595834,14.56795832,"2018","MELIKER",1.85242331,105.8527603
"73",42.0899,14.88955832,"2018","MELIKER",25.26817322,1230.592896
"74",41.96971664,15.09539167,"2018","MELIKER",0,0
"76",41.99756667,15.70415001,"2018","MELIKER",26.06122208,1148.553345
"9",45.01556666,12.93069998,"2018","MELIKER",72.48268127,3175.582764
"10",45.11314166,13.24860833,"2018","MELIKER",0,0
"13",44.61169999,12.74915002,"2018","MELIKER",5.277876377,273.4650879
"14",44.74025834,13.15964166,"2018","MELIKER",0,0
"18",44.38954167,12.85203333,"2018","MELIKER",81.37431335,3546.067383
"19",44.46010833,13.15921667,"2018","MELIKER",1.351254821,48.25910187
"29",43.72933334,13.60915833,"2018","MELIKER",44.7935791,2078.334717
"53",44.56205835,13.554925,"2018","MELIKER",0,0
"54",44.234275,12.98590002,"2018","MELIKER",0,0
"58",45.04214167,13.252775,"2018","MELIKER",4.022404671,79.38957214
"59",44.70078335,12.75749998,"2018","MELIKER",45.62253952,2487.539795
"60",44.67129167,13.50658333,"2018","MELIKER",0,0
"61",44.44859166,12.67304999,"2018","MELIKER",65.27611542,3445.659912
"62",44.44561666,12.74071668,"2018","MELIKER",122.3128738,5768.975586
"67",43.35808333,13.98419167,"2018","MELIKER",55.0758667,2570.571777
"22",44.40566667,13.64950832,"2018","MELIKER",0,0
"23",44.34535001,14.03291667,"2018","MELIKER",0,0
"26",44.04219167,13.33535833,"2018","MELIKER",0,0
"30",43.96160831,13.99404168,"2018","MELIKER",0,0
"32",44.0523,14.486075,"2018","MELIKER",0,0
"35",43.43326666,14.213825,"2018","MELIKER",0,0
"36",43.69843334,13.71021668,"2018","MELIKER",41.40261459,1668.136963
"38",43.37553333,14.14766666,"2018","MELIKER",1.45547545,52.92638016
"69",42.65785001,14.261675,"2018","MELIKER",21.08415794,793.0487061
"72",42.26035,15.00018334,"2018","MELIKER",0,0
"75",42.036275,15.47781666,"2018","MELIKER",5.168489933,164.0790558
"45",45.60836665,13.52884167,"2018","MELIKER",12.88753128,1017.436646
"3",45.64329999,13.49841666,"2019","MELIKER",3.624875546,241.6583557
"31",43.57867498,13.61100833,"2019","MELIKER",1.996295094,109.3860321
"49",43.58062499,13.77310832,"2019","MELIKER",81.6293335,3910.550537
"1",45.41389167,12.54509166,"2019","MELIKER",18.78125381,1166.882568
"2",45.61243334,13.12669167,"2019","MELIKER",0,0
"4",45.10559167,12.38285,"2019","MELIKER",1.074244261,80.56832123
"68",42.89868336,13.97731667,"2019","MELIKER",0.32815811,27.34650803
"70",42.58793332,14.23148333,"2019","MELIKER",139.9047394,7000.706055
"71",42.27270833,14.57301664,"2019","MELIKER",1.476856351,82.0475769
"73",42.09601667,14.8765,"2019","MELIKER",10.50105953,492.2371521
"74",41.980275,15.08834167,"2019","MELIKER",6.508469105,300.8115845
"76",41.99630833,15.69779167,"2019","MELIKER",15.86097431,628.9696655
"66",43.58843333,13.68465001,"2019","MELIKER",1.859562635,109.3860321
"65",44.08705,12.76149168,"2019","MELIKER",0.689159095,65.63420105
"64",44.15335,12.51258334,"2019","MELIKER",2.133237123,287.1665344
"63",44.20099167,12.60595001,"2019","MELIKER",1.640790462,109.3860321
"57",45.07584167,12.73408333,"2019","MELIKER",14.50229836,617.6904297
"56",45.32701667,12.86943334,"2019","MELIKER",4.895024776,191.4255524
"55",45.38601667,12.47079166,"2019","MELIKER",14.32956982,1203.246338
"50",43.04819167,14.01619167,"2019","MELIKER",141.0532837,6645.20166
"48",44.064675,12.62364168,"2019","MELIKER",0,0
"47",44.57909997,12.53805,"2019","MELIKER",46.37968063,2133.027588
"46",44.90849997,12.62003333,"2019","MELIKER",2.652611256,218.7720642
"44",45.46416666,12.71204999,"2019","MELIKER",10.31274509,644.5465698
"43",45.38669167,12.39965,"2019","MELIKER",2.191796541,322.322998
"37",43.108875,13.93388332,"2019","MELIKER",10.20024776,546.9301758
"34",43.34926666,13.88893334,"2019","MELIKER",52.42325592,2789.34375
"33",43.38412499,13.71386668,"2019","MELIKER",1.715310693,111.8680878
"28",43.79341669,13.37797499,"2019","MELIKER",72.14009094,3801.164551
"27",43.79666669,13.19652499,"2019","MELIKER",4.697060585,369.4317322
"25",43.97171666,13.07474167,"2019","MELIKER",54.43732452,2685.610596
"24",43.91465,13.02910833,"2019","MELIKER",24.14696693,1093.860352
"21",44.1467,12.7596,"2019","MELIKER",0,0
"17",44.329725,12.56615833,"2019","MELIKER",7.220187187,287.1665344
"16",44.29127499,12.38473333,"2019","MELIKER",1.859562635,246.118576
"12",44.83744167,12.545625,"2019","MELIKER",0,0
"8",44.82870833,12.47900834,"2019","MELIKER",2.981027842,349.1293945
"6",45.257525,12.87201665,"2019","MELIKER",12.03482723,437.6300964
"5",45.14250833,12.51830001,"2019","MELIKER",3.437581778,187.9927368
"10",45.08451666,13.23520834,"2019","MELIKER",0,0
"14",44.74868333,13.172025,"2019","MELIKER",1.504057884,27.34650803
"19",44.46593332,13.15954167,"2019","MELIKER",1.969335318,54.70376205
"67",43.35135001,13.99905832,"2019","MELIKER",22.61556244,847.7417603
"62",44.44135,12.72975833,"2019","MELIKER",23.95554161,957.1278076
"61",44.46138333,12.65393333,"2019","MELIKER",28.95995331,1367.325439
"60",44.67757498,13.48625,"2019","MELIKER",0,0
"59",44.70141668,12.75847499,"2019","MELIKER",2.242413759,82.03952789
"58",45.02860833,13.24470833,"2019","MELIKER",1.208524823,26.8561058
"54",44.24355834,12.97520835,"2019","MELIKER",26.14326096,738.3557129
"53",44.56491664,13.55423333,"2019","MELIKER",0,0
"51",45.33419167,13.05735,"2019","MELIKER",0,0
"29",43.72721666,13.60829166,"2019","MELIKER",11.87039852,456.5538025
"18",44.39291666,12.85065832,"2019","MELIKER",34.45660019,1230.592896
"13",44.61059999,12.75126667,"2019","MELIKER",54.14608765,1859.5625
"9",45.01449166,12.928875,"2019","MELIKER",23.6820755,875.0882568
"22",44.40458333,13.6511,"2019","MELIKER",0,0
"23",44.34109166,14.034125,"2019","MELIKER",0,0
"26",44.04780833,13.32350834,"2019","MELIKER",15.8336277,410.1976318
"30",43.96823333,14.00331668,"2019","MELIKER",0,0
"32",44.04948333,14.49949168,"2019","MELIKER",0.300811589,27.34650803
"36",43.69865834,13.71092498,"2019","MELIKER",48.52367401,1754.874634
"69",42.66105833,14.26261667,"2019","MELIKER",6.043578148,218.7720642
"72",42.26175001,14.98225835,"2019","MELIKER",17.17360687,3090.155518
"75",42.03810833,15.48185,"2019","MELIKER",5.031757355,164.0790558
"38",43.37926668,14.15946666,"2019","MELIKER",0,0
"35",43.45832499,14.19588333,"2019","MELIKER",0,0
"45",45.57104165,13.53299999,"2019","MELIKER",0,0
"45bis",45.5713,13.52356666,"2019","MELIKER",0,0
"5",45.146525,12.51984167,"2020","MELIKER",0,0
"28",43.79438334,13.38290833,"2020","MELIKER",9.775623322,590.8343506
"65",44.09511667,12.75857503,"2020","MELIKER",1.093860269,54.69301605
"76",41.99763333,15.69776669,"2020","MELIKER",15.14996624,492.2371521
"71",42.27199167,14.57149169,"2020","MELIKER",0.32815811,27.34650803
"46",44.90625833,12.63131666,"2020","MELIKER",1.886909008,136.7325439
"2",45.62047501,13.14648334,"2020","MELIKER",10.61044502,464.890625
"12",44.83946667,12.54676666,"2020","MELIKER",0,0
"17",44.33071666,12.56680002,"2020","MELIKER",0,0
"25",43.96873334,13.08231667,"2020","MELIKER",15.09527206,875.0882568
"31",43.57400834,13.62057498,"2020","MELIKER",0,0
"50",43.04770833,14.01740833,"2020","MELIKER",33.83869171,1584.510254
"73",42.08978333,14.88977502,"2020","MELIKER",14.41160965,546.9301758
"1",45.41117501,12.54552501,"2020","MELIKER",4.717735767,205.1189423
"3",45.64391667,13.498525,"2020","MELIKER",4.019147873,246.0702667
"4",45.09813333,12.38762499,"2020","MELIKER",0.164079055,27.34650803
"6",45.25949167,12.88026667,"2020","MELIKER",29.59542847,1020.532043
"8",44.83289165,12.48650832,"2020","MELIKER",0.218772069,27.34650803
"16",44.29731666,12.38282499,"2020","MELIKER",0,0
"21",44.1692,12.74200834,"2020","MELIKER",1.011820793,54.69301605
"24",43.91483332,13.02705,"2020","MELIKER",0,0
"27",43.79359166,13.19315,"2020","MELIKER",0,0
"33",43.38139167,13.73317499,"2020","MELIKER",0,0
"34",43.351675,13.88851668,"2020","MELIKER",7.438250542,437.5441284
"37",43.11065,13.93334999,"2020","MELIKER",7.976263523,375.9854736
"43",45.35467501,12.38995833,"2020","MELIKER",1.020532131,107.4244232
"44",45.46078332,12.705325,"2020","MELIKER",0.966819763,53.71221161
"47",44.57825832,12.54706666,"2020","MELIKER",0.519583642,27.34650803
"49",43.57014999,13.77529167,"2020","MELIKER",46.76253128,2324.453125
"55",45.38543334,12.45853333,"2020","MELIKER",2.367687941,167.1309204
"56",45.33499999,12.86799167,"2020","MELIKER",8.504763603,300.8115845
"63",44.21081667,12.59764999,"2020","MELIKER",0,0
"64",44.1441,12.52466667,"2020","MELIKER",0,0
"66",43.592875,13.67936665,"2020","MELIKER",14.28744888,778.8270874
"70",42.57848336,14.235675,"2020","MELIKER",30.05381203,1339.978882
"74",41.98096666,15.08466667,"2020","MELIKER",0,0
"54",44.22863333,12.98753332,"2020","MELIKER",52.3156929,1530.798096
"61",44.454175,12.66088333,"2020","MELIKER",0.656316221,27.34650803
"67",43.34642499,13.98769169,"2020","MELIKER",14.19283772,546.9301758
"9",45.00741668,12.9279,"2020","MELIKER",18.39643288,778.8270874
"18",44.39224165,12.84930833,"2020","MELIKER",18.86909103,546.9301758
"51",45.33629166,13.07790833,"2020","MELIKER",15.39608479,519.5836792
"13",44.61004168,12.71627499,"2020","MELIKER",11.75899887,492.2371521
"14",44.71836665,13.08529167,"2020","MELIKER",5.34436512,161.1366425
"19",44.45071667,13.15789166,"2020","MELIKER",0,0
"29",43.71669168,13.62533334,"2020","MELIKER",114.1921616,4753.530762
"57",45.0592,12.74921665,"2020","MELIKER",18.79927635,805.6831665
"59",44.69525833,12.76506666,"2020","MELIKER",8.668843269,382.8511047
"30",43.96221666,13.95245002,"2020","MELIKER",0,0
"35",43.44609167,14.22060833,"2020","MELIKER",0,0
"38",43.37661667,14.17183333,"2020","MELIKER",0.820395231,27.34650803
"26",44.04948333,13.32261667,"2020","MELIKER",3.19954133,109.3860321
"32",43.65139999,13.80500835,"2020","MELIKER",42.93401718,1476.711426
"36",43.69486666,13.72405831,"2020","MELIKER",39.51570129,1285.285889
"69",42.66505833,14.25287499,"2020","MELIKER",4.97706461,191.4255524
"72",42.25395833,14.99443332,"2020","MELIKER",0.601623178,27.34650803
"75",42.054375,15.48146667,"2020","MELIKER",2.488532305,82.03952789
"45",45.57059167,13.53157501,"2020","MELIKER",0,0
"45bis",45.57084166,13.52441665,"2020","MELIKER",0,0
"25",43.96695833,13.079375,"2021","MELIKER",50.30148697,2470.761719
"21",44.150025,12.76684999,"2021","MELIKER",43.53760147,2646.239502
"63",44.20154167,12.59946667,"2021","MELIKER",2.766178846,214.8488464
"17",44.33085,12.56376667,"2021","MELIKER",32.11110687,1695.816528
"65",44.08816667,12.78250001,"2021","MELIKER",1.886909008,82.03952789
"48",44.06531667,12.61923332,"2021","MELIKER",0,0
"64",44.14175833,12.52359999,"2021","MELIKER",0,0
"16",44.30615001,12.37738333,"2021","MELIKER",0,0
"47",44.57829167,12.54696668,"2021","MELIKER",67.40914917,2844.036865
"1",45.41191667,12.547275,"2021","MELIKER",0.595923245,42.56594086
"2",45.6103,13.12915,"2021","MELIKER",0,0
"3",45.64293334,13.49561666,"2021","MELIKER",0,0
"4",45.100925,12.38283334,"2021","MELIKER",0,0
"5",45.1559,12.49621666,"2021","MELIKER",2.739322662,107.4244232
"6",45.256725,12.88293333,"2021","MELIKER",17.27019501,779.9442749
"8",44.84006666,12.49175833,"2021","MELIKER",0.250696361,27.85515213
"12",44.83841667,12.54498332,"2021","MELIKER",0.628969729,54.69301605
"24",43.91985833,13.02511667,"2021","MELIKER",1.530797958,134.2805328
"28",43.77866669,13.38680833,"2021","MELIKER",43.64502716,2297.106689
"33",43.37981668,13.73457502,"2021","MELIKER",0,0
"34",43.35250001,13.89498332,"2021","MELIKER",3.226887941,273.4650879
"37",43.106875,13.933275,"2021","MELIKER",0,0
"43",45.37604167,12.37461667,"2021","MELIKER",0,0
"44",45.46248333,12.70808334,"2021","MELIKER",0.362116992,27.85515213
"46",44.90761668,12.62440001,"2021","MELIKER",0.95712781,27.34650803
"49",43.57045835,13.78380836,"2021","MELIKER",36.26618576,1816.146973
"50",43.045675,14.02153333,"2021","MELIKER",24.90250778,1281.337036
"55",45.38564167,12.46081665,"2021","MELIKER",3.128440619,240.6492767
"56",45.33308334,12.90240002,"2021","MELIKER",11.26676178,410.1976318
"57",45.06910834,12.73747501,"2021","MELIKER",12.78551483,501.3927612
"66",43.59113331,13.68468332,"2021","MELIKER",0.595923185,85.13188934
"68",42.89783332,13.98705835,"2021","MELIKER",0.191425562,27.34650803
"27",43.80296666,13.18299167,"2021","MELIKER",0.574276686,27.34650803
"31",43.58300835,13.62261664,"2021","MELIKER",0.362116992,55.71030426
"54",44.246225,12.97369998,"2021","MELIKER",1.559888601,55.71030426
"9",45.01574168,12.92326667,"2021","MELIKER",13.39978886,464.890625
"10",45.117375,13.24661667,"2021","MELIKER",3.398328781,111.4206085
"13",44.60843334,12.75270834,"2021","MELIKER",39.2636261,1584.510254
"14",44.72397499,13.08520833,"2021","MELIKER",2.339832783,83.56546021
"18",44.38865833,12.846,"2021","MELIKER",7.214484692,306.4066772
"19",44.46581667,13.157475,"2021","MELIKER",0,0
"29",43.72445834,13.61461665,"2021","MELIKER",42.55116653,1777.523071
"51",45.33774999,13.08295,"2021","MELIKER",5.864243507,269.2764587
"53",44.57118333,13.546175,"2021","MELIKER",0,0
"58",45.04441667,13.24651666,"2021","MELIKER",10.08356476,222.841217
"59",44.70467501,12.75824165,"2021","MELIKER",56.63462067,2433.839111
"60",44.68394168,13.48310833,"2021","MELIKER",0,0
"61",44.45232499,12.65685002,"2021","MELIKER",63.54195786,2468.755127
"62",44.437075,12.73190832,"2021","MELIKER",22.11699295,835.6546021
"67",43.35515,13.98301668,"2021","MELIKER",35.00352859,1339.978882
"26",44.03750833,13.33854167,"2021","MELIKER",0.993205369,28.37729645
"22",44.40341668,13.64878333,"2021","MELIKER",0,0
"23",44.33661668,14.03676667,"2021","MELIKER",0,0
"32",43.65241664,13.81300001,"2021","MELIKER",12.85491562,368.9048462
"35",43.43703334,14.21158333,"2021","MELIKER",0,0
"36",43.69400002,13.72260002,"2021","MELIKER",15.97036076,628.9696655
"38",43.371875,14.15911667,"2021","MELIKER",0,0
"45",45.56997503,13.533625,"2021","MELIKER",0,0
"45bis",45.57126668,13.53728334,"2021","MELIKER",0,0
"1",45.42269999,12.55639165,"2022","MELIKER",0.888848841,102.5594788
"2",45.61655,13.132975,"2022","MELIKER",1.503941894,134.2805328
"8",44.83253333,12.48585835,"2022","MELIKER",4.529583454,285.328064
"3",45.61011667,13.53259168,"2022","MELIKER",17.06087303,820.2342529
"12",44.84155836,12.55029999,"2022","MELIKER",7.356210709,355.5046082
"16",44.28745,12.38869999,"2022","MELIKER",1.583278775,158.3278809
"17",44.33243333,12.56559165,"2022","MELIKER",4.538732529,211.1038513
"21",44.14300833,12.7643,"2022","MELIKER",55.02816391,2873.603271
"24",43.91970002,13.02131668,"2022","MELIKER",17.04735374,1253.481934
"25",43.96120001,13.080275,"2022","MELIKER",72.989151,3747.093262
"27",43.79455001,13.1917,"2022","MELIKER",4.136331558,231.4031372
"28",43.79144999,13.3785,"2022","MELIKER",1.530798078,80.56832123
"31",43.57360001,13.63520835,"2022","MELIKER",3.195876598,241.7049561
"43",45.37113333,12.382575,"2022","MELIKER",0,0
"44",45.46862501,12.71908334,"2022","MELIKER",0.752089083,83.56546021
"46",44.91009169,12.62675832,"2022","MELIKER",3.910550833,246.118576
"47",44.57645833,12.54606667,"2022","MELIKER",28.06463051,1557.654175
"48",44.05621667,12.63159167,"2022","MELIKER",3.518784523,425.6594238
"49",43.58165833,13.76909167,"2022","MELIKER",9.265357018,456.5538025
"55",45.38608333,12.46065,"2022","MELIKER",0,0
"63",44.2017,12.60606667,"2022","MELIKER",9.692184448,516.5113525
"64",44.13790834,13.53643335,"2022","MELIKER",0.754793346,98.45130157
"65",44.08533333,12.76245832,"2022","MELIKER",7.72725153,423.4110413
"66",43.59685831,13.67527501,"2022","MELIKER",4.296977043,322.2732849
"4ms",44.26673334,13.11696666,"2022","MELIKER",0,0
"5ms",44.27611667,13.11343333,"2022","MELIKER",0,0
"6ms",44.27425834,13.11645833,"2022","MELIKER",3.454038858,55.71030426
"7ms",44.3035,13.13486667,"2022","MELIKER",0,0
"8ms",44.3041,13.14386667,"2022","MELIKER",0,0
"9ms",44.30275,13.15233333,"2022","MELIKER",0,0
"11ms",44.29745,13.18512499,"2022","MELIKER",0,0
"12ms",44.29725833,13.19372501,"2022","MELIKER",0,0
"9",45.01895834,12.92311665,"2022","MELIKER",19.81980705,832.5393066
"13",44.61566668,12.75925833,"2022","MELIKER",5.523994446,273.4650879
"18",44.39451666,12.84378332,"2022","MELIKER",36.91778183,1531.404419
"19",44.446525,13.16180833,"2022","MELIKER",0,0
"29",43.72890832,13.62000001,"2022","MELIKER",15.47812271,738.3557129
"57",45.07383333,12.73445835,"2022","MELIKER",6.453775883,246.118576
"59",44.69676666,12.765625,"2022","MELIKER",0,0
"61",44.46091666,12.65917501,"2022","MELIKER",29.99827003,1477.085815
"62",44.44897501,12.73358332,"2022","MELIKER",58.65826035,2871.383301
"54ms",44.26611667,13.07195834,"2022","MELIKER",0,0
"2ms",44.270225,13.07383333,"2022","MELIKER",0,0
"3ms",44.27012501,13.08469167,"2022","MELIKER",0,0
"10ms",44.29296667,13.18011667,"2022","MELIKER",0,0
"26",44.04568333,13.32749999,"2022","MELIKER",2.479108572,55.71030426
"32",43.65543331,13.80194168,"2022","MELIKER",5.156372547,187.9927368
"36",43.69501667,13.70872498,"2022","MELIKER",4.703598976,191.4255524
"45",45.57009166,13.54209166,"2022","MELIKER",0,0
"45bis",45.56994165,13.54451669,"2022","MELIKER",0,0
